,apoptosis,autophagy,ferroptosis,necroptosis,pyroptosis,others
NRL,0,0,0,0,0,1
INS,0,1,0,0,0,1
SLC16A5,0,0,0,0,0,1
HOXD3,0,0,0,0,0,1
SLC2A4,0,0,0,0,0,1
OVOL1,0,0,0,0,0,1
ENDOU,0,0,0,0,0,1
LIPC,0,0,0,0,0,1
CBL,0,0,0,0,0,1
RPGRIP1,0,0,0,0,0,1
MAGEC1,0,0,0,0,0,1
F11,0,0,0,0,0,1
LINC03124,0,0,0,0,0,1
CACNG1,0,0,0,0,0,1
TAF1A,0,0,0,0,0,1
GDF5,0,0,0,0,0,1
RENBP,0,0,0,0,0,1
IL18R1,0,0,0,0,0,1
DKK4,0,0,0,0,0,1
GRAP,0,0,0,0,0,1
EIF4H,0,0,0,0,0,1
TRH,0,0,0,0,0,1
PDE6A,0,0,0,0,0,1
USP9Y,0,0,0,0,0,1
PRPH2,0,0,0,0,0,1
SSX1,0,0,0,0,0,1
SLC5A1,0,0,0,0,0,1
ADAMTSL2,0,0,0,0,0,1
TYR,0,0,0,0,0,1
PTGER2,0,0,0,0,0,1
APOBEC3B,0,0,0,0,0,1
CHRNA1,0,0,0,0,0,1
SIX3,0,0,0,0,0,1
CHRNB2,0,0,0,0,0,1
RASA2,0,0,0,0,0,1
P2RY14,0,0,0,0,0,1
HTR2B,0,0,0,0,0,1
HTN1,0,0,0,0,0,1
TNFRSF17,0,0,0,0,0,1
DSG1,1,0,0,0,0,1
HAL,0,0,0,0,0,1
NR0B1,0,0,0,0,0,1
GLI1,0,0,0,0,0,1
HBZ,0,0,0,0,0,1
ZNF571,0,0,0,0,0,1
TFE3,0,0,0,0,0,1
IQCC,0,0,0,0,0,1
CPB2,0,0,0,0,0,1
POLR3G,0,0,0,0,0,1
APMAP,0,0,0,0,0,1
MYOD1,0,0,0,0,0,1
UPK3B,0,0,0,0,0,1
IGLL1,0,0,0,0,0,1
DBF4B,0,0,0,0,0,1
GLRX,0,0,0,0,0,1
SP4,0,0,0,0,0,1
SI,0,0,0,0,0,1
GZMK,0,0,0,0,0,1
SCAMP1,0,0,0,0,0,1
SAG,0,0,0,0,0,1
AQP2,0,0,0,0,0,1
GPR176,0,0,0,0,0,1
FLT3,0,0,0,0,0,1
SKIL,0,0,0,0,0,1
CEACAM8,0,0,0,0,0,1
KRT31,0,0,0,0,0,1
GABRA1,0,0,0,0,0,1
APBA1,0,0,0,0,0,1
CD5L,1,0,0,0,0,1
CLEC10A,0,0,0,0,0,1
ZNF165,0,0,0,0,0,1
ATF7,0,0,0,0,0,1
PDK1,0,0,0,0,0,1
PTPN6,0,0,0,0,0,1
CPSF4,0,0,0,0,0,1
KAT5,1,0,0,0,0,1
ASIC2,0,0,0,0,0,1
PDIA2,0,0,0,0,0,1
KCNJ10,0,0,0,0,0,1
IL7,0,0,0,0,0,1
PNLIPRP1,0,0,0,0,0,1
ZNF43,0,0,0,0,0,1
GPR143,0,0,0,0,0,1
HP,0,0,0,0,0,1
XK,0,0,0,0,0,1
KDM5D,0,0,0,0,0,1
EDNRB,0,0,0,0,0,1
TEK,0,0,0,0,0,1
CHRNB1,0,0,0,0,0,1
CLCN5,0,0,0,0,0,1
TULP1,0,0,0,0,0,1
NTF3,0,0,0,0,0,1
FOXN2,0,0,0,0,0,1
GPT,0,0,0,0,0,1
TMEM257,0,0,0,0,0,1
GRTP1,0,0,0,0,0,1
NTNG1,0,0,0,0,0,1
ALOX15B,1,0,0,0,0,1
TFEC,0,0,0,0,0,1
UMOD,1,0,0,0,0,1
LMO1,0,0,0,0,0,1
SYNGR4,0,0,0,0,0,1
MGAT5,0,0,0,0,0,1
CCDC181,0,0,0,0,0,1
LPAR2,0,0,0,0,0,1
CBX4,0,0,0,0,0,1
HPGDS,0,0,0,0,0,1
C9,0,0,0,0,0,1
ECE2,0,0,0,0,0,1
TNFRSF8,0,0,0,0,0,1
GRIA3,0,0,0,0,0,1
CNKSR2,0,0,0,0,0,1
SLITRK3,0,0,0,0,0,1
TULP2,0,0,0,0,0,1
JRKL,0,0,0,0,0,1
WNT11,1,0,0,0,0,1
HOXC5,0,0,0,0,0,1
SYCP1,0,0,0,0,0,1
SSUH2,0,0,0,0,0,1
VEGFD,0,0,0,0,0,1
ASGR1,0,0,0,0,0,1
HOXC11,0,0,0,0,0,1
BFSP1,0,0,0,0,0,1
GPRIN2,0,0,0,0,0,1
CD1B,0,0,0,0,0,1
MAFK,0,0,0,0,0,1
PCYT1B,0,0,0,0,0,1
DFFB,1,0,0,0,0,1
RDH16,0,0,0,0,0,1
CHST7,0,0,0,0,0,1
PDE5A,0,0,0,0,0,1
EDN2,0,0,0,0,0,1
FCER2,0,0,0,0,0,1
CD96,0,0,0,0,0,1
KCNA5,0,0,0,0,0,1
FKBP6,0,0,0,0,0,1
MPPE1,0,0,0,0,0,1
KCNJ2,0,0,0,0,0,1
ITGA10,0,0,0,0,0,1
RBMS3,0,0,0,0,0,1
RPL3L,0,0,0,0,0,1
TMSB4Y,0,0,0,0,0,1
SLC35A3,0,0,0,0,0,1
UPK3A,0,0,0,0,0,1
PTH2R,0,0,0,0,0,1
LY6H,0,0,0,0,0,1
FRMPD1,0,0,0,0,0,1
CUBN,0,0,0,0,0,1
CRYBB2,0,0,0,0,0,1
ASMT,0,0,0,0,0,1
GAD2,0,0,0,0,0,1
DNAJC4,0,0,0,0,0,1
FGF4,1,0,0,0,0,1
AQP8,0,0,0,0,0,1
HTN3,0,0,0,0,0,1
BRDT,0,0,0,0,0,1
POU2F1,0,0,0,0,0,1
NDUFB1,0,0,0,0,0,1
PDE4C,0,0,0,0,0,1
PNMT,0,0,0,0,0,1
F2RL2,0,0,0,0,0,1
CCN4,0,0,0,0,0,1
NAT2,0,0,0,0,0,1
SCGB1D2,0,0,0,0,0,1
MTHFR,0,0,0,0,0,1
NPPB,0,0,0,0,0,1
PDYN,0,0,0,0,0,1
CD3G,0,0,0,0,0,1
SEMA3A,0,0,0,0,0,1
DGKI,0,0,0,0,0,1
HNRNPA3P1,0,0,0,0,0,1
ADCY8,0,0,0,0,0,1
ADRB3,0,0,0,0,0,1
CTF1,0,0,0,0,0,1
NGF,1,0,0,0,0,1
SPAG8,0,0,0,0,0,1
CNNM2,0,0,0,0,0,1
CES1P1,0,0,0,0,0,1
OXTR,0,0,0,0,0,1
PMP2,0,0,0,0,0,1
TRPV6,0,0,0,0,0,1
TXK,0,0,0,0,0,1
ZNF430,0,0,0,0,0,1
SLC4A10,0,0,0,0,0,1
ARSD,0,0,0,0,0,1
ACYP2,0,0,0,0,0,1
HBD,0,0,0,0,0,1
STATH,0,0,0,0,0,1
SLC6A3,0,0,0,0,0,1
ALX1,0,0,0,0,0,1
TBX19,0,0,0,0,0,1
C22orf31,0,0,0,0,0,1
AFM,0,0,0,0,0,1
PDE6H,0,0,0,0,0,1
KCND1,0,0,0,0,0,1
CRYBA4,0,0,0,0,0,1
FBP2,0,0,0,0,0,1
RNF40,0,0,0,0,0,1
HDAC6,0,0,0,0,0,1
HOXA7,0,0,0,0,0,1
GABRG2,0,0,0,0,0,1
RASL10A,0,0,0,0,0,1
RNASE3,0,0,0,0,0,1
EPHA7,1,0,0,0,0,1
MAP3K7,1,1,0,0,0,1
HYAL2,0,0,0,0,0,1
LILRB5,0,0,0,0,0,1
FKBP1B,0,0,0,0,0,1
HOXC6,0,0,0,0,0,1
PAEP,1,0,0,0,0,1
CGGBP1,0,0,0,0,0,1
ZNF254,0,0,0,0,0,1
HRK,1,0,0,0,0,1
CDH4,0,0,0,0,0,1
GCKR,0,0,0,0,0,1
STARD8,0,0,0,0,0,1
CHAD,0,0,0,0,0,1
PPARA,0,0,0,0,0,1
ELANE,0,0,0,0,1,1
SLC17A1,0,0,0,0,0,1
CA6,0,0,0,0,0,1
SLK,1,0,0,0,0,1
SIM1,0,0,0,0,0,1
MXD1,0,0,0,0,0,1
DAO,0,0,0,0,0,1
NRG2,0,0,0,0,0,1
LILRA3,0,0,0,0,0,1
SLC1A6,0,0,0,0,0,1
GP9,0,0,0,0,0,1
SCEL,0,0,0,0,0,1
ACKR2,0,0,0,0,0,1
ARHGDIG,0,0,0,0,0,1
IL12RB1,0,0,0,0,0,1
ACTN3,0,0,0,0,0,1
AMHR2,0,0,0,0,0,1
SALL1,0,0,0,0,0,1
APOA4,0,0,0,0,0,1
PPP1R3A,0,0,0,0,0,1
GNG7,0,0,0,0,0,1
PAGE1,0,0,0,0,0,1
CDH19,0,0,0,0,0,1
NTSR2,0,0,0,0,0,1
ZNF253,0,0,0,0,0,1
BRME1,0,0,0,0,0,1
MATN1,0,0,0,0,0,1
ICAM5,0,0,0,0,0,1
TNFSF9,0,0,0,0,0,1
CLDN11,0,0,0,0,0,1
CFHR2,0,0,0,0,0,1
TRIM25,0,0,0,0,0,1
FOXE1,0,0,0,0,0,1
BAAT,0,0,0,0,0,1
CRTAM,0,0,0,0,0,1
NKX2-2,0,0,0,0,0,1
TAT,0,0,0,0,0,1
GNA13,0,0,0,0,0,1
CPNE1,0,0,0,0,0,1
GLE1,0,0,0,0,0,1
IL11,0,0,0,0,0,1
ST8SIA4,0,0,0,0,0,1
GUCY1A2,0,0,0,0,0,1
ZNF124,0,0,0,0,0,1
NFIC,0,0,0,0,0,1
ZNF141,0,0,0,0,0,1
CH25H,0,0,0,0,0,1
SIRPB1,0,0,0,0,0,1
PCDH8,0,0,0,0,0,1
SPTA1,0,0,0,0,0,1
DCC,1,0,0,0,0,1
SEMA3E,0,0,0,0,0,1
PMCH,0,0,0,0,0,1
TGFBR1,1,0,0,0,0,1
HTR6,0,0,0,0,0,1
LCT,0,0,0,0,0,1
HCN4,0,0,0,0,0,1
B3GALT5,0,0,0,0,0,1
NEU3,0,0,0,0,0,1
RUSC1,0,0,0,0,0,1
SCN9A,0,0,0,0,0,1
G6PC1,0,0,0,0,0,1
ADGRL2,0,0,0,0,0,1
WT1-AS,0,0,0,0,0,1
AQP7,0,0,0,0,0,1
LPAR4,0,0,0,0,0,1
NAT8B,0,0,0,0,0,1
CCNT1,0,0,0,0,0,1
KRT34,0,0,0,0,0,1
CNTN2,0,0,0,0,0,1
PPFIA2,0,0,0,0,0,1
LTA,1,0,0,0,0,1
HSPH1,0,0,0,0,0,1
PTH,0,0,0,0,0,1
CCR2,0,0,0,0,0,1
C8B,0,0,0,0,0,1
SCN4A,0,0,0,0,0,1
CRYBA1,0,0,0,0,0,1
CCR6,0,0,0,0,0,1
RIT2,0,0,0,0,0,1
HSD17B3,0,0,0,0,0,1
CCL25,0,0,0,0,0,1
SCAF11,0,0,0,0,0,1
TNR,0,0,0,0,0,1
CCR5,0,0,0,0,0,1
CST4,0,0,0,0,0,1
SCARF1,0,0,0,0,0,1
HS6ST1,0,0,0,0,0,1
PRB3,0,0,0,0,0,1
IL12RB2,0,0,0,0,0,1
GUCA2A,0,0,0,0,0,1
CCDC106,0,0,0,0,0,1
NR1I3,0,0,0,0,0,1
CXCR2,0,0,0,0,0,1
PHOX2B,0,0,0,0,0,1
GABRB1,0,0,0,0,0,1
PTK7,0,0,0,0,0,1
MMP16,0,0,0,0,0,1
GABRA2,0,0,0,0,0,1
ALDH1A2,0,0,0,0,0,1
RAB27B,0,0,0,0,0,1
AKAP4,0,0,0,0,0,1
HSF2BP,0,0,0,0,0,1
ZPBP,0,0,0,0,0,1
LDHC,0,0,0,0,0,1
KRT10,0,0,0,0,0,1
CHRND,0,0,0,0,0,1
GJC2,0,0,0,0,0,1
ATP2B3,0,0,0,0,0,1
HGFAC,0,0,0,0,0,1
MYCNOS,0,0,0,0,0,1
KITLG,1,0,0,0,0,1
CSRP2,0,0,0,0,0,1
NKX3-2,0,0,0,0,0,1
CRISP1,0,0,0,0,0,1
CBLIF,0,0,0,0,0,1
GLI2,0,0,0,0,0,1
SLC30A3,0,0,0,0,0,1
GRIN2D,0,0,0,0,0,1
TNFRSF11A,0,0,0,0,0,1
SLC16A6,0,0,0,0,0,1
CDKN2A,1,0,0,0,0,1
MASP2,0,0,0,0,0,1
E2F2,0,0,0,0,0,1
SLC6A9,0,0,0,0,0,1
THRB,0,0,0,0,0,1
VPS50,0,0,0,0,0,1
SLC6A11,0,0,0,0,0,1
SCN8A,0,0,0,0,0,1
CACNA2D1,0,0,0,0,0,1
SLC17A4,0,0,0,0,0,1
HAVCR1,0,0,0,0,0,1
SLC8A1,0,0,0,0,0,1
IMPG1,0,0,0,0,0,1
GPR37L1,0,0,0,0,0,1
SLC4A8,0,0,0,0,0,1
PRKN,0,0,0,1,0,1
PAX9,0,0,0,0,0,1
EN2,0,0,0,0,0,1
ERN1,1,1,0,0,0,1
IAPP,1,0,0,0,0,1
AOC2,0,0,0,0,0,1
KRT75,0,0,0,0,0,1
HRC,0,0,0,0,0,1
HDC,0,0,0,0,0,1
ZFP37,0,0,0,0,0,1
SMAD6,0,0,0,0,0,1
RGR,0,0,0,0,0,1
ACO1,0,0,0,0,0,1
IL18RAP,0,0,0,0,0,1
CDKL2,0,0,0,0,0,1
SLC18A1,0,0,0,0,0,1
NLRP3,0,0,0,1,0,1
ASS1,0,0,0,0,0,1
CELA2B,0,0,0,0,0,1
PI4KA,0,0,0,0,0,1
POU3F2,0,0,0,0,0,1
CSF2RA,0,0,0,0,0,1
NRAP,0,0,0,0,0,1
ZFP30,0,0,0,0,0,1
P2RX7,0,0,0,0,0,1
LEP,0,0,0,0,0,1
OMG,0,0,0,0,0,1
CXCR1,0,0,0,0,0,1
SLC10A2,0,0,0,0,0,1
SAA4,0,0,0,0,0,1
SLC17A2,0,0,0,0,0,1
CHM,0,0,0,0,0,1
AKR1D1,0,0,0,0,0,1
KCND2,0,0,0,0,0,1
LILRB1,0,0,0,0,0,1
PIK3R2,1,1,0,0,0,1
LTK,0,0,0,0,0,1
RPE65,0,0,0,0,0,1
NIPBL,0,0,0,0,0,1
KCNJ12,0,0,0,0,0,1
ADGRE1,0,0,0,0,0,1
GAB1,0,0,0,0,0,1
TNF,1,0,0,1,0,1
LY6G6C,0,0,0,0,0,1
MBTD1,0,0,0,0,0,1
GAPDHS,0,0,0,0,0,1
PRKG1,0,0,0,0,0,1
ZNF667,0,0,0,0,0,1
MAPK6,0,0,0,0,0,1
MATN4,0,0,0,0,0,1
ZNF225,0,0,0,0,0,1
ZNF223,0,0,0,0,0,1
PFDN5,0,0,0,0,0,1
ALPK1,0,0,0,0,0,1
TPSB2,0,0,0,0,0,1
HTR2A,0,0,0,0,0,1
ARR3,0,0,0,0,0,1
TONSL,0,0,0,0,0,1
ATP4A,0,0,0,0,0,1
KCNJ3,0,0,0,0,0,1
CDK6,0,0,0,0,0,1
CITED1,1,0,0,0,0,1
MSTN,0,0,0,0,0,1
KRT32,0,0,0,0,0,1
DLX2,0,0,0,0,0,1
CDH12,0,0,0,0,0,1
SLC18A3,0,0,0,0,0,1
ADCYAP1R1,0,0,0,0,0,1
GLMN,0,0,0,0,0,1
DIO3,1,0,0,0,0,1
TBX5,0,0,0,0,0,1
GNG5,0,0,0,0,0,1
APOBEC1,0,0,0,0,0,1
IL12A,0,0,0,0,0,1
CACNA1B,0,0,0,0,0,1
AKT1,1,1,0,0,0,1
HMMR,0,0,0,0,0,1
GNGT1,0,0,0,0,0,1
CD101,0,0,0,0,0,1
LETMD1,0,0,0,0,0,1
CDH11,0,0,0,0,0,1
GPC5,0,0,0,0,0,1
ADIPOQ,0,0,0,0,0,1
CD80,0,0,0,0,0,1
PTGFR,0,0,0,0,0,1
FRK,0,0,0,0,0,1
TLX1,0,0,0,0,0,1
CASP7,1,0,0,0,0,1
GABRA6,0,0,0,0,0,1
GPR19,0,0,0,0,0,1
SLC6A13,0,0,0,0,0,1
SLC10A1,0,0,0,0,0,1
JAK3,0,0,0,1,0,1
CDK3,0,0,0,0,0,1
ISLR,0,0,0,0,0,1
DNASE1L2,0,0,0,0,0,1
AGRP,0,0,0,0,0,1
ICAM4,0,0,0,0,0,1
CNTN6,0,0,0,0,0,1
TNIP1,0,0,0,0,0,1
ZIC3,0,0,0,0,0,1
TERT,0,0,0,0,0,1
OTC,0,0,0,0,0,1
SLC22A1,0,0,0,0,0,1
NR1I2,0,0,0,0,0,1
FSCN2,0,0,0,0,0,1
CEACAM4,0,0,0,0,0,1
ALOX12,0,0,0,0,0,1
RBMXL2,0,0,0,0,0,1
CETN1,0,0,0,0,0,1
GABRA3,0,0,0,0,0,1
SLC9A3,0,0,0,0,0,1
USP2,0,0,0,0,0,1
SPINK4,0,0,0,0,0,1
TNFSF8,0,0,0,0,0,1
NOX1,0,0,0,0,0,1
F9,0,0,0,0,0,1
ZFP69B,0,0,0,0,0,1
ART4,0,0,0,0,0,1
F2RL3,0,0,0,0,0,1
PLA2G10,0,0,0,0,0,1
SIGLEC7,0,0,0,0,0,1
AANAT,0,0,0,0,0,1
H2BC15,0,0,0,0,0,1
RFPL2,0,0,0,0,0,1
PRKACG,0,1,0,0,0,1
CDON,0,0,0,0,0,1
DZIP3,0,0,0,0,0,1
MITF,0,0,0,0,0,1
RFX3,0,0,0,0,0,1
ZNF345,0,0,0,0,0,1
KCNA3,0,0,0,0,0,1
PTPRC,0,0,0,0,0,1
LHCGR,0,0,0,0,0,1
LINC01587,0,0,0,0,0,1
GRIK1,0,0,0,0,0,1
UGT2B17,0,0,0,0,0,1
ZFY,0,0,0,0,0,1
KCNA4,0,0,0,0,0,1
SLC28A2,0,0,0,0,0,1
SIX6,0,0,0,0,0,1
MEP1B,0,0,0,0,0,1
INE1,0,0,0,0,0,1
UBN1,0,0,0,0,0,1
SLC15A1,0,0,0,0,0,1
MBL2,0,0,0,0,0,1
EPO,1,0,0,0,0,1
DSCR4,0,0,0,0,0,1
ANKRD40CL,0,0,0,0,0,1
FEV,0,0,0,0,0,1
CNGA3,0,0,0,0,0,1
APOF,0,0,0,0,0,1
VEZT,0,0,0,0,0,1
RBMS1,0,0,0,0,0,1
RIPPLY3,0,0,0,0,0,1
DEFA4,0,0,0,0,0,1
CD300C,0,0,0,0,0,1
SPAG11B,0,0,0,0,0,1
ZNF80,0,0,0,0,0,1
CHRNE,0,0,0,0,0,1
CDR1,0,0,0,0,0,1
CD209,0,0,0,0,0,1
RNF185,0,0,0,0,0,1
VCX2,0,0,0,0,0,1
MYOG,0,0,0,0,0,1
RPL23AP32,0,0,0,0,0,1
ASMTL-AS1,0,0,0,0,0,1
PRRG4,0,0,0,0,0,1
AGTR2,0,0,0,0,0,1
SCNN1G,0,0,0,0,0,1
ZNF343,0,0,0,0,0,1
SLC17A3,0,0,0,0,0,1
GRM1,0,0,0,0,0,1
F7,0,0,0,0,0,1
SGCG,0,0,0,0,0,1
PDE1C,0,0,0,0,0,1
TRAPPC8,0,0,0,0,0,1
TCF15,0,0,0,0,0,1
NOS1,0,0,0,0,0,1
DOC2B,0,0,0,0,0,1
PHKG1,0,0,0,0,0,1
CD226,0,0,0,0,0,1
HAS1,0,0,0,0,0,1
CASQ2,0,0,0,0,0,1
CDK13,0,0,0,0,0,1
DSC1,0,0,0,0,0,1
MAGEA1,0,0,0,0,0,1
BTC,1,0,0,0,0,1
EYA4,0,0,0,0,0,1
ALOX15,0,0,1,1,0,1
MMP8,0,0,0,0,0,1
PZP,0,0,0,0,0,1
TFRC,0,0,1,0,0,1
NMBR,0,0,0,0,0,1
TGFBR2,1,0,0,0,0,1
ATP5ME,0,0,0,0,0,1
SOX5,0,0,0,0,0,1
CTAG2,0,0,0,0,0,1
ZNF200,0,0,0,0,0,1
LTB,0,0,0,0,0,1
PRTN3,0,0,0,0,0,1
CNGB1,0,0,0,0,0,1
LYZL6,0,0,0,0,0,1
AKAP3,0,0,0,0,0,1
SH2D2A,0,0,0,0,0,1
GABRB2,0,0,0,0,0,1
HMX1,0,0,0,0,0,1
CCL16,0,0,0,0,0,1
SLC1A7,0,0,0,0,0,1
DEFB4A,0,0,0,0,0,1
NTSR1,0,0,0,0,0,1
SLC30A4,0,0,0,0,0,1
RS1,0,0,0,0,0,1
TEX28,0,0,0,0,0,1
KCNS1,0,0,0,0,0,1
ATP12A,0,0,0,0,0,1
HTR1D,0,0,0,0,0,1
BRS3,0,0,0,0,0,1
IBSP,0,0,0,0,0,1
ENTPD2,0,0,0,0,0,1
HOXD10,0,0,0,0,0,1
PLSCR2,0,0,0,0,0,1
IL15RA,0,0,0,0,0,1
VENTX,0,0,0,0,0,1
PPP1R2C,0,0,0,0,0,1
TREH,0,0,0,0,0,1
EDIL3,0,0,0,0,0,1
ALOX12B,0,0,0,0,0,1
RHBDL1,0,0,0,0,0,1
PGLYRP1,0,0,0,0,0,1
TFDP3,0,0,0,0,0,1
CYP7B1,0,0,0,0,0,1
GK,0,0,0,0,0,1
GP1BA,0,0,0,0,0,1
SMTN,0,0,0,0,0,1
PIP5K1A,0,0,0,0,0,1
UGT2B15,0,0,0,0,0,1
HCRTR2,0,0,0,0,0,1
BTN1A1,0,0,0,0,0,1
ALG3,0,0,0,0,0,1
HOXD13,0,0,0,0,0,1
BFSP2,0,0,0,0,0,1
NPY5R,0,0,0,0,0,1
PROX1,0,0,0,0,0,1
ZNF132,0,0,0,0,0,1
HTR1E,0,0,0,0,0,1
RAD17,0,0,0,0,0,1
CYP7A1,0,0,0,0,0,1
CYP4A11,0,0,0,0,0,1
SLC22A14,0,0,0,0,0,1
LECT2,0,0,0,0,0,1
CELP,0,0,0,0,0,1
SCN5A,0,0,0,0,0,1
PCSK6,0,0,0,0,0,1
PLA2R1,0,0,0,0,0,1
NFATC3,0,0,0,0,0,1
ZNF177,0,0,0,0,0,1
RAC2,0,0,0,0,0,1
COLEC10,0,0,0,0,0,1
CA5A,0,0,0,0,0,1
ADAM20,0,0,0,0,0,1
MYF5,0,0,0,0,0,1
TNFSF4,0,0,0,0,0,1
ACR,0,0,0,0,0,1
SLC22A2,0,0,0,0,0,1
MSMB,0,0,0,0,0,1
BEST2,0,0,0,0,0,1
IL10,0,0,0,0,0,1
SRRM2,0,0,0,0,0,1
SNUPN,0,0,0,0,0,1
SMR3B,0,0,0,0,0,1
CSF3,0,0,0,0,0,1
NR2E1,1,0,0,0,0,1
SLC22A13,0,0,0,0,0,1
CCR9,0,0,0,0,0,1
TLR6,0,0,0,0,0,1
MGAT4C,0,0,0,0,0,1
POU6F2,0,0,0,0,0,1
NKX2-8,0,0,0,0,0,1
CNTN5,0,0,0,0,0,1
DNAJB5,0,0,0,0,0,1
GRIK3,0,0,0,0,0,1
P2RY1,0,0,0,0,0,1
HNF4G,0,0,0,0,0,1
LY6G6D,0,0,0,0,0,1
RHPN1-AS1,0,0,0,0,0,1
GZMM,1,0,0,0,0,1
GLRA2,0,0,0,0,0,1
PRSS3,0,0,0,0,0,1
SFRP5,1,0,0,0,0,1
PIR,0,0,0,0,0,1
RARS2,0,0,0,0,0,1
MLN,0,0,0,0,0,1
FABP2,0,0,0,0,0,1
MEIS2,0,0,0,0,0,1
TP53TG5,0,0,0,0,0,1
TUBA4B,0,0,0,0,0,1
MOGAT2,0,0,0,0,0,1
ZNF76,0,0,0,0,0,1
MS4A2,0,0,0,0,0,1
CYP2D6,0,0,0,0,0,1
CASP5,1,0,0,0,1,1
GUCA2B,0,0,0,0,0,1
TCP10L3,0,0,0,0,0,1
CA7,0,0,0,0,0,1
PRKG2,0,0,0,0,0,1
ATP5MC3,0,0,0,0,0,1
LAIR2,0,0,0,0,0,1
BDKRB1,0,0,0,0,0,1
ZNF189,0,0,0,0,0,1
GNAT1,0,0,0,0,0,1
POLR1C,0,0,0,0,0,1
CHRNB4,0,0,0,0,0,1
DGKE,0,0,0,0,0,1
SLC6A4,0,0,0,0,0,1
TSBP1,0,0,0,0,0,1
GIPC1,0,0,0,0,0,1
IL1RL1,0,0,0,0,0,1
KCNJ9,0,0,0,0,0,1
DEFA5,0,0,0,0,0,1
CDKN2B,0,0,0,0,0,1
CRYGC,0,0,0,0,0,1
CRYGD,0,0,0,0,0,1
CCL1,0,0,0,0,0,1
MAGEB1,0,0,0,0,0,1
NFKB2,0,0,0,0,0,1
TNFRSF9,1,0,0,0,0,1
PFKFB1,0,0,0,0,0,1
IL4,0,0,0,0,0,1
SYK,0,0,0,0,0,1
EXOSC10,0,0,0,0,0,1
P4HA1,0,0,0,0,0,1
ADH6,0,0,0,0,0,1
ATP4B,0,0,0,0,0,1
GRM7,0,0,0,0,0,1
OPRK1,0,0,0,0,0,1
DGKZ,0,0,0,0,0,1
PITX2,0,0,0,0,0,1
ZMYM3,0,0,0,0,0,1
SLC28A1,0,0,0,0,0,1
ASIC3,0,0,0,0,0,1
DGKQ,0,0,0,0,0,1
OGT,1,0,0,1,0,1
SLC13A2,0,0,0,0,0,1
CHRNA6,0,0,0,0,0,1
ROS1,0,0,0,0,0,1
SHOX,0,0,0,0,0,1
GOLGA6A,0,0,0,0,0,1
OXT,0,0,0,0,0,1
HTR4,0,0,0,0,0,1
MAGEB3,0,0,0,0,0,1
PIN1P1,0,0,0,0,0,1
ABCD2,0,0,0,0,0,1
LPA,0,0,0,0,0,1
RPL36AL,0,0,0,0,0,1
SHH,0,0,0,0,0,1
CRYGA,0,0,0,0,0,1
ADRA1B,0,0,0,0,0,1
CENPI,0,0,0,0,0,1
HCN2,0,0,0,0,0,1
ABCG4,0,0,0,0,0,1
ADAM18,0,0,0,0,0,1
XRCC2,0,0,0,0,0,1
MMP20,0,0,0,0,0,1
KCNC3,0,0,0,0,0,1
SULT1B1,0,0,0,0,0,1
TMPRSS11D,0,0,0,0,0,1
ZNF117,0,0,0,0,0,1
ARHGAP12,0,0,0,0,0,1
ASCL2,0,0,0,0,0,1
CYP1A2,0,0,0,0,0,1
ADGRE2,0,0,0,0,0,1
H2BC13,0,0,0,0,0,1
WNT8B,0,0,0,0,0,1
CUL1,1,0,0,0,0,1
GAS8-AS1,0,0,0,0,0,1
BCS1L,0,0,0,0,0,1
HCRTR1,0,0,0,0,0,1
CASK,0,0,0,0,0,1
PEMT,0,0,0,0,0,1
ABCF2,0,0,0,0,0,1
RPGR,0,0,0,0,0,1
CBFA2T2,0,0,0,0,0,1
SLC7A2,0,0,0,0,0,1
TFCP2,0,0,0,0,0,1
BUD23,0,0,0,0,0,1
NBR2,0,0,0,0,0,1
MUSK,0,0,0,0,0,1
PDCD1,1,0,0,0,0,1
KCNH1,0,0,0,0,0,1
SERPINI2,0,0,0,0,0,1
WSCD2,0,0,0,0,0,1
TMPRSS15,0,0,0,0,0,1
FZD9,0,0,0,0,0,1
NTN3,0,0,0,0,0,1
TNFRSF13B,0,0,0,0,0,1
HCRT,0,0,0,0,0,1
TNFRSF1A,1,0,0,1,0,1
FOXH1,0,0,0,0,0,1
CDY1,0,0,0,0,0,1
DRP2,0,0,0,0,0,1
KRT37,0,0,0,0,0,1
PTGER1,0,0,0,0,0,1
GPR171,0,0,0,0,0,1
CMKLR1,0,0,0,0,0,1
FOXD2,0,0,0,0,0,1
BLNK,0,0,0,0,0,1
ADAM2,0,0,0,0,0,1
MAP2K3,0,0,0,0,0,1
PDIA6,0,0,0,0,0,1
KRT83,0,0,0,0,0,1
KRT85,0,0,0,0,0,1
BEST1,0,0,0,0,0,1
NPHS1,0,0,0,0,0,1
ONECUT2,0,0,0,0,0,1
NCF4,0,0,0,0,0,1
SOX30,0,0,0,0,0,1
PAX3,1,0,0,0,0,1
CXCR3,1,0,0,0,0,1
FOXN1,0,0,0,0,0,1
CRYBB3,0,0,0,0,0,1
INHBC,0,0,0,0,0,1
ALX3,0,0,0,0,0,1
CACNB4,0,0,0,0,0,1
POU3F4,0,0,0,0,0,1
IGSF1,0,0,0,0,0,1
LILRB2,0,0,0,0,0,1
ZFHX2,0,0,0,0,0,1
NCOA3,0,0,0,0,0,1
YWHAH-AS1,0,0,0,0,0,1
