,Gene stable ID,Gene name,Pathway ID,Pathway name
0,ENSG00000233276,GPX1,GO:0006915,apoptosis
1,ENSG00000141527,CARD14,GO:0006915,apoptosis
2,ENSG00000144655,CSRNP1,GO:0006915,apoptosis
3,ENSG00000172005,MAL,GO:0006915,apoptosis
4,ENSG00000196337,CGB7,GO:0006915,apoptosis
5,ENSG00000159445,THEM4,GO:0006915,apoptosis
6,ENSG00000196712,NF1,GO:0006915,apoptosis
7,ENSG00000120868,APAF1,GO:0006915,apoptosis
8,ENSG00000068305,MEF2A,GO:0006915,apoptosis
9,ENSG00000064300,NGFR,GO:0006915,apoptosis
10,ENSG00000161642,ZNF385A,GO:0006915,apoptosis
11,ENSG00000139174,PRICKLE1,GO:0006915,apoptosis
12,ENSG00000064012,CASP8,GO:0006915,apoptosis
13,ENSG00000003400,CASP10,GO:0006915,apoptosis
14,ENSG00000163932,PRKCD,GO:0006915,apoptosis
15,ENSG00000121966,CXCR4,GO:0006915,apoptosis
16,ENSG00000158941,CCAR2,GO:0006915,apoptosis
17,ENSG00000049130,KITLG,GO:0006915,apoptosis
18,ENSG00000115317,HTRA2,GO:0006915,apoptosis
19,ENSG00000144354,CDCA7,GO:0006915,apoptosis
20,ENSG00000163141,BNIPL,GO:0006915,apoptosis
21,ENSG00000114416,FXR1,GO:0006915,apoptosis
22,ENSG00000071994,PDCD2,GO:0006915,apoptosis
23,ENSG00000114993,RTKN,GO:0006915,apoptosis
24,ENSG00000091106,NLRC4,GO:0006915,apoptosis
25,ENSG00000223443,USP17L2,GO:0006915,apoptosis
26,ENSG00000108984,MAP2K6,GO:0006915,apoptosis
27,ENSG00000137801,THBS1,GO:0006915,apoptosis
28,ENSG00000112062,MAPK14,GO:0006915,apoptosis
29,ENSG00000110719,TCIRG1,GO:0006915,apoptosis
30,ENSG00000006659,LGALS14,GO:0006915,apoptosis
31,ENSG00000164754,RAD21,GO:0006915,apoptosis
32,ENSG00000184047,DIABLO,GO:0006915,apoptosis
33,ENSG00000003756,RBM5,GO:0006915,apoptosis
34,ENSG00000128965,CHAC1,GO:0006915,apoptosis
35,ENSG00000114023,FAM162A,GO:0006915,apoptosis
36,ENSG00000083093,PALB2,GO:0006915,apoptosis
37,ENSG00000118503,TNFAIP3,GO:0006915,apoptosis
38,ENSG00000130758,MAP3K10,GO:0006915,apoptosis
39,ENSG00000182372,CLN8,GO:0006915,apoptosis
40,ENSG00000105221,AKT2,GO:0006915,apoptosis
41,ENSG00000144161,ZC3H8,GO:0006915,apoptosis
42,ENSG00000160551,TAOK1,GO:0006915,apoptosis
43,ENSG00000164850,GPER1,GO:0006915,apoptosis
44,ENSG00000127831,VIL1,GO:0006915,apoptosis
45,ENSG00000112996,MRPS30,GO:0006915,apoptosis
46,ENSG00000035664,DAPK2,GO:0006915,apoptosis
47,ENSG00000137843,PAK6,GO:0006915,apoptosis
48,ENSG00000120889,TNFRSF10B,GO:0006915,apoptosis
49,ENSG00000137752,CASP1,GO:0006915,apoptosis
50,ENSG00000173535,TNFRSF10C,GO:0006915,apoptosis
51,ENSG00000173530,TNFRSF10D,GO:0006915,apoptosis
52,ENSG00000104689,TNFRSF10A,GO:0006915,apoptosis
53,ENSG00000135472,FAIM2,GO:0006915,apoptosis
54,ENSG00000140299,BNIP2,GO:0006915,apoptosis
55,ENSG00000196470,SIAH1,GO:0006915,apoptosis
56,ENSG00000103460,TOX3,GO:0006915,apoptosis
57,ENSG00000087074,PPP1R15A,GO:0006915,apoptosis
58,ENSG00000105664,COMP,GO:0006915,apoptosis
59,ENSG00000156466,GDF6,GO:0006915,apoptosis
60,ENSG00000143382,ADAMTSL4,GO:0006915,apoptosis
61,ENSG00000170540,ARL6IP1,GO:0006915,apoptosis
62,ENSG00000133884,DPF2,GO:0006915,apoptosis
63,ENSG00000105327,BBC3,GO:0006915,apoptosis
64,ENSG00000129221,AIPL1,GO:0006915,apoptosis
65,ENSG00000060138,YBX3,GO:0006915,apoptosis
66,ENSG00000118046,STK11,GO:0006915,apoptosis
67,ENSG00000196776,CD47,GO:0006915,apoptosis
68,ENSG00000185104,FAF1,GO:0006915,apoptosis
69,ENSG00000170633,RNF34,GO:0006915,apoptosis
70,ENSG00000249861,LGALS16,GO:0006915,apoptosis
71,ENSG00000179950,PUF60,GO:0006915,apoptosis
72,ENSG00000134250,NOTCH2,GO:0006915,apoptosis
73,ENSG00000182985,CADM1,GO:0006915,apoptosis
74,ENSG00000105198,LGALS13,GO:0006915,apoptosis
75,ENSG00000118058,KMT2A,GO:0006915,apoptosis
76,ENSG00000116604,MEF2D,GO:0006915,apoptosis
77,ENSG00000142405,NLRP12,GO:0006915,apoptosis
78,ENSG00000104081,BMF,GO:0006915,apoptosis
79,ENSG00000061676,NCKAP1,GO:0006915,apoptosis
80,ENSG00000163161,ERCC3,GO:0006915,apoptosis
81,ENSG00000099860,GADD45B,GO:0006915,apoptosis
82,ENSG00000142224,IL19,GO:0006915,apoptosis
83,ENSG00000189283,FHIT,GO:0006915,apoptosis
84,ENSG00000023445,BIRC3,GO:0006915,apoptosis
85,ENSG00000110330,BIRC2,GO:0006915,apoptosis
86,ENSG00000144747,TMF1,GO:0006915,apoptosis
87,ENSG00000174307,PHLDA3,GO:0006915,apoptosis
88,ENSG00000158019,BABAM2,GO:0006915,apoptosis
89,ENSG00000149554,CHEK1,GO:0006915,apoptosis
90,ENSG00000206579,XKR4,GO:0006915,apoptosis
91,ENSG00000108443,RPS6KB1,GO:0006915,apoptosis
92,ENSG00000172936,MYD88,GO:0006915,apoptosis
93,ENSG00000164741,DLC1,GO:0006915,apoptosis
94,ENSG00000105058,FAM32A,GO:0006915,apoptosis
95,ENSG00000141741,MIEN1,GO:0006915,apoptosis
96,ENSG00000186010,NDUFA13,GO:0006915,apoptosis
97,ENSG00000115760,BIRC6,GO:0006915,apoptosis
98,ENSG00000092529,CAPN3,GO:0006915,apoptosis
99,ENSG00000132155,RAF1,GO:0006915,apoptosis
100,ENSG00000266094,RASSF5,GO:0006915,apoptosis
101,ENSG00000116001,TIA1,GO:0006915,apoptosis
102,ENSG00000166181,API5,GO:0006915,apoptosis
103,ENSG00000104312,RIPK2,GO:0006915,apoptosis
104,ENSG00000110422,HIPK3,GO:0006915,apoptosis
105,ENSG00000255346,NOX5,GO:0006915,apoptosis
106,ENSG00000141510,TP53,GO:0006915,apoptosis
107,ENSG00000259571,BLID,GO:0006915,apoptosis
108,ENSG00000115041,KCNIP3,GO:0006915,apoptosis
109,ENSG00000189334,S100A14,GO:0006915,apoptosis
110,ENSG00000185880,TRIM69,GO:0006915,apoptosis
111,ENSG00000120885,CLU,GO:0006915,apoptosis
112,ENSG00000166949,SMAD3,GO:0006915,apoptosis
113,ENSG00000184254,ALDH1A3,GO:0006915,apoptosis
114,ENSG00000132530,XAF1,GO:0006915,apoptosis
115,ENSG00000115310,RTN4,GO:0006915,apoptosis
116,ENSG00000115561,CHMP3,GO:0006915,apoptosis
117,ENSG00000086666,ZFAND6,GO:0006915,apoptosis
118,ENSG00000141378,PTRH2,GO:0006915,apoptosis
119,ENSG00000121068,TBX2,GO:0006915,apoptosis
120,ENSG00000230549,USP17L1,GO:0006915,apoptosis
121,ENSG00000225327,USP17L3,GO:0006915,apoptosis
122,ENSG00000147654,EBAG9,GO:0006915,apoptosis
123,ENSG00000080031,PTPRH,GO:0006915,apoptosis
124,ENSG00000144366,GULP1,GO:0006915,apoptosis
125,ENSG00000110514,MADD,GO:0006915,apoptosis
126,ENSG00000159202,UBE2Z,GO:0006915,apoptosis
127,ENSG00000115008,IL1A,GO:0006915,apoptosis
128,ENSG00000178568,ERBB4,GO:0006915,apoptosis
129,ENSG00000139289,PHLDA1,GO:0006915,apoptosis
130,ENSG00000183763,TRAIP,GO:0006915,apoptosis
131,ENSG00000213585,VDAC1,GO:0006915,apoptosis
132,ENSG00000155957,TMBIM4,GO:0006915,apoptosis
133,ENSG00000140379,BCL2A1,GO:0006915,apoptosis
134,ENSG00000090470,PDCD7,GO:0006915,apoptosis
135,ENSG00000112977,DAP,GO:0006915,apoptosis
136,ENSG00000008128,CDK11A,GO:0006915,apoptosis
137,ENSG00000135679,MDM2,GO:0006915,apoptosis
138,ENSG00000171307,ZDHHC16,GO:0006915,apoptosis
139,ENSG00000096092,TMEM14A,GO:0006915,apoptosis
140,ENSG00000197442,MAP3K5,GO:0006915,apoptosis
141,ENSG00000112333,NR2E1,GO:0006915,apoptosis
142,ENSG00000162892,IL24,GO:0006915,apoptosis
143,ENSG00000087088,BAX,GO:0006915,apoptosis
144,ENSG00000106799,TGFBR1,GO:0006915,apoptosis
145,ENSG00000135439,AGAP2,GO:0006915,apoptosis
146,ENSG00000112115,IL17A,GO:0006915,apoptosis
147,ENSG00000185127,C6orf120,GO:0006915,apoptosis
148,ENSG00000204599,TRIM39,GO:0006915,apoptosis
149,ENSG00000131943,C19orf12,GO:0006915,apoptosis
150,ENSG00000103811,CTSH,GO:0006915,apoptosis
151,ENSG00000123612,ACVR1C,GO:0006915,apoptosis
152,ENSG00000143384,MCL1,GO:0006915,apoptosis
153,ENSG00000168040,FADD,GO:0006915,apoptosis
154,ENSG00000091592,NLRP1,GO:0006915,apoptosis
155,ENSG00000239697,TNFSF12,GO:0006915,apoptosis
156,ENSG00000144468,RHBDD1,GO:0006915,apoptosis
157,ENSG00000081189,MEF2C,GO:0006915,apoptosis
158,ENSG00000001460,STPG1,GO:0006915,apoptosis
159,ENSG00000011332,DPF1,GO:0006915,apoptosis
160,ENSG00000173157,ADAMTS20,GO:0006915,apoptosis
161,ENSG00000198300,PEG3,GO:0006915,apoptosis
162,ENSG00000177595,PIDD1,GO:0006915,apoptosis
163,ENSG00000166224,SGPL1,GO:0006915,apoptosis
164,ENSG00000167531,LALBA,GO:0006915,apoptosis
165,ENSG00000111276,CDKN1B,GO:0006915,apoptosis
166,ENSG00000204463,BAG6,GO:0006915,apoptosis
167,ENSG00000120899,PTK2B,GO:0006915,apoptosis
168,ENSG00000135002,RFK,GO:0006915,apoptosis
169,ENSG00000122862,SRGN,GO:0006915,apoptosis
170,ENSG00000175197,DDIT3,GO:0006915,apoptosis
171,ENSG00000023287,RB1CC1,GO:0006915,apoptosis
172,ENSG00000137409,MTCH1,GO:0006915,apoptosis
173,ENSG00000137193,PIM1,GO:0006915,apoptosis
174,ENSG00000172667,ZMAT3,GO:0006915,apoptosis
175,ENSG00000143543,JTB,GO:0006915,apoptosis
176,ENSG00000104375,STK3,GO:0006915,apoptosis
177,ENSG00000169598,DFFB,GO:0006915,apoptosis
178,ENSG00000169857,AVEN,GO:0006915,apoptosis
179,ENSG00000167654,ATCAY,GO:0006915,apoptosis
180,ENSG00000010322,NISCH,GO:0006915,apoptosis
181,ENSG00000167657,DAPK3,GO:0006915,apoptosis
182,ENSG00000049656,CLPTM1L,GO:0006915,apoptosis
183,ENSG00000172113,NME6,GO:0006915,apoptosis
184,ENSG00000023572,GLRX2,GO:0006915,apoptosis
185,ENSG00000249437,NAIP,GO:0006915,apoptosis
186,ENSG00000197930,ERO1A,GO:0006915,apoptosis
187,ENSG00000104499,GML,GO:0006915,apoptosis
188,ENSG00000103429,BFAR,GO:0006915,apoptosis
189,ENSG00000215788,TNFRSF25,GO:0006915,apoptosis
190,ENSG00000139437,TCHP,GO:0006915,apoptosis
191,ENSG00000149089,APIP,GO:0006915,apoptosis
192,ENSG00000150995,ITPR1,GO:0006915,apoptosis
193,ENSG00000119777,TMEM214,GO:0006915,apoptosis
194,ENSG00000130479,MAP1S,GO:0006915,apoptosis
195,ENSG00000131653,TRAF7,GO:0006915,apoptosis
196,ENSG00000105388,CEACAM5,GO:0006915,apoptosis
197,ENSG00000086548,CEACAM6,GO:0006915,apoptosis
198,ENSG00000166337,TAF10,GO:0006915,apoptosis
199,ENSG00000260596,DUX4,GO:0006915,apoptosis
200,ENSG00000188976,NOC2L,GO:0006915,apoptosis
201,ENSG00000118515,SGK1,GO:0006915,apoptosis
202,ENSG00000126453,BCL2L12,GO:0006915,apoptosis
203,ENSG00000105612,DNASE2,GO:0006915,apoptosis
204,ENSG00000029725,RABEP1,GO:0006915,apoptosis
205,ENSG00000111537,IFNG,GO:0006915,apoptosis
206,ENSG00000108561,C1QBP,GO:0006915,apoptosis
207,ENSG00000082512,TRAF5,GO:0006915,apoptosis
208,ENSG00000159593,NAE1,GO:0006915,apoptosis
209,ENSG00000135341,MAP3K7,GO:0006915,apoptosis
210,ENSG00000075388,FGF4,GO:0006915,apoptosis
211,ENSG00000081791,DELE1,GO:0006915,apoptosis
212,ENSG00000138606,SHF,GO:0006915,apoptosis
213,ENSG00000163602,RYBP,GO:0006915,apoptosis
214,ENSG00000198087,CD2AP,GO:0006915,apoptosis
215,ENSG00000121361,KCNJ8,GO:0006915,apoptosis
216,ENSG00000180053,NKX2-6,GO:0006915,apoptosis
217,ENSG00000105483,CARD8,GO:0006915,apoptosis
218,ENSG00000164978,NUDT2,GO:0006915,apoptosis
219,ENSG00000030110,BAK1,GO:0006915,apoptosis
220,ENSG00000077092,RARB,GO:0006915,apoptosis
221,ENSG00000137462,TLR2,GO:0006915,apoptosis
222,ENSG00000145423,SFRP2,GO:0006915,apoptosis
223,ENSG00000185043,CIB1,GO:0006915,apoptosis
224,ENSG00000078098,FAP,GO:0006915,apoptosis
225,ENSG00000126709,IFI6,GO:0006915,apoptosis
226,ENSG00000003402,CFLAR,GO:0006915,apoptosis
227,ENSG00000112715,VEGFA,GO:0006915,apoptosis
228,ENSG00000158796,DEDD,GO:0006915,apoptosis
229,ENSG00000204209,DAXX,GO:0006915,apoptosis
230,ENSG00000137875,BCL2L10,GO:0006915,apoptosis
231,ENSG00000130669,PAK4,GO:0006915,apoptosis
232,ENSG00000085741,WNT11,GO:0006915,apoptosis
233,ENSG00000156171,DRAM2,GO:0006915,apoptosis
234,ENSG00000165458,INPPL1,GO:0006915,apoptosis
235,ENSG00000173769,TOPAZ1,GO:0006915,apoptosis
236,ENSG00000143799,PARP1,GO:0006915,apoptosis
237,ENSG00000164938,TP53INP1,GO:0006915,apoptosis
238,ENSG00000068078,FGFR3,GO:0006915,apoptosis
239,ENSG00000172115,CYCS,GO:0006915,apoptosis
240,ENSG00000067182,TNFRSF1A,GO:0006915,apoptosis
241,ENSG00000198373,WWP2,GO:0006915,apoptosis
242,ENSG00000148935,GAS2,GO:0006915,apoptosis
243,ENSG00000214253,FIS1,GO:0006915,apoptosis
244,ENSG00000145088,EAF2,GO:0006915,apoptosis
245,ENSG00000022556,NLRP2,GO:0006915,apoptosis
246,ENSG00000140939,NOL3,GO:0006915,apoptosis
247,ENSG00000124440,HIF3A,GO:0006915,apoptosis
248,ENSG00000127666,TICAM1,GO:0006915,apoptosis
249,ENSG00000070501,POLB,GO:0006915,apoptosis
250,ENSG00000248333,CDK11B,GO:0006915,apoptosis
251,ENSG00000164054,SHISA5,GO:0006915,apoptosis
252,ENSG00000115966,ATF2,GO:0006915,apoptosis
253,ENSG00000182168,UNC5C,GO:0006915,apoptosis
254,ENSG00000143387,CTSK,GO:0006915,apoptosis
255,ENSG00000186153,WWOX,GO:0006915,apoptosis
256,ENSG00000163131,CTSS,GO:0006915,apoptosis
257,ENSG00000161011,SQSTM1,GO:0006915,apoptosis
258,ENSG00000176907,TCIM,GO:0006915,apoptosis
259,ENSG00000108405,P2RX1,GO:0006915,apoptosis
260,ENSG00000133048,CHI3L1,GO:0006915,apoptosis
261,ENSG00000092853,CLSPN,R-HSA-109581,apoptosis
262,ENSG00000170027,YWHAG,R-HSA-109581,apoptosis
263,ENSG00000162600,OMA1,R-HSA-109581,apoptosis
264,ENSG00000264364,DYNLL2,R-HSA-109581,apoptosis
265,ENSG00000115233,PSMD14,R-HSA-109581,apoptosis
266,ENSG00000221823,PPP3R1,R-HSA-109581,apoptosis
267,ENSG00000106588,PSMA2,R-HSA-109581,apoptosis
268,ENSG00000161057,PSMC2,R-HSA-109581,apoptosis
269,ENSG00000013275,PSMC4,R-HSA-109581,apoptosis
270,ENSG00000136279,DBNL,R-HSA-109581,apoptosis
271,ENSG00000108424,KPNB1,R-HSA-109581,apoptosis
272,ENSG00000124610,H1-1,R-HSA-109581,apoptosis
273,ENSG00000168298,H1-4,R-HSA-109581,apoptosis
274,ENSG00000243414,TICAM2,R-HSA-109581,apoptosis
275,ENSG00000026025,VIM,R-HSA-109581,apoptosis
276,ENSG00000175166,PSMD2,R-HSA-109581,apoptosis
277,ENSG00000142507,PSMB6,R-HSA-109581,apoptosis
278,ENSG00000278718,GSDMD,R-HSA-109581,apoptosis
279,ENSG00000230669,PSMB8,R-HSA-109581,apoptosis
280,ENSG00000243958,PSMB9,R-HSA-109581,apoptosis
281,ENSG00000197822,OCLN,R-HSA-109581,apoptosis
282,ENSG00000242711,PSMB9,R-HSA-109581,apoptosis
283,ENSG00000184357,H1-5,R-HSA-109581,apoptosis
284,ENSG00000114126,TFDP2,R-HSA-109581,apoptosis
285,ENSG00000163636,PSMD6,R-HSA-109581,apoptosis
286,ENSG00000108953,YWHAE,R-HSA-109581,apoptosis
287,ENSG00000039068,CDH1,R-HSA-109581,apoptosis
288,ENSG00000124575,H1-3,R-HSA-109581,apoptosis
289,ENSG00000136448,NMT1,R-HSA-109581,apoptosis
290,ENSG00000126067,PSMB2,R-HSA-109581,apoptosis
291,ENSG00000166913,YWHAB,R-HSA-109581,apoptosis
292,ENSG00000164104,HMGB2,R-HSA-109581,apoptosis
293,ENSG00000284916,PSME1,R-HSA-109581,apoptosis
294,ENSG00000284889,PSME2,R-HSA-109581,apoptosis
295,ENSG00000101182,PSMA7,R-HSA-109581,apoptosis
296,ENSG00000134757,DSG3,R-HSA-109581,apoptosis
297,ENSG00000198176,TFDP1,R-HSA-109581,apoptosis
298,ENSG00000128245,YWHAH,R-HSA-109581,apoptosis
299,ENSG00000125818,PSMF1,R-HSA-109581,apoptosis
300,ENSG00000134760,DSG1,R-HSA-109581,apoptosis
301,ENSG00000154611,PSMA8,R-HSA-109581,apoptosis
302,ENSG00000100764,PSMC1,R-HSA-109581,apoptosis
303,ENSG00000105928,GSDME,R-HSA-109581,apoptosis
304,ENSG00000100804,PSMB5,R-HSA-109581,apoptosis
305,ENSG00000222028,PSMB11,R-HSA-109581,apoptosis
306,ENSG00000189403,HMGB1,R-HSA-109581,apoptosis
307,ENSG00000277401,TJP1,R-HSA-109581,apoptosis
308,ENSG00000276155,MAPT,R-HSA-109581,apoptosis
309,ENSG00000274474,YWHAE,R-HSA-109581,apoptosis
310,ENSG00000092010,PSME1,R-HSA-109581,apoptosis
311,ENSG00000100911,PSME2,R-HSA-109581,apoptosis
312,ENSG00000277956,MAPT,R-HSA-109581,apoptosis
313,ENSG00000100567,PSMA3,R-HSA-109581,apoptosis
314,ENSG00000119139,TJP2,R-HSA-109581,apoptosis
315,ENSG00000189060,H1-0,R-HSA-109581,apoptosis
316,ENSG00000071205,ARHGAP10,R-HSA-109581,apoptosis
317,ENSG00000275903,PSMB3,R-HSA-109581,apoptosis
318,ENSG00000046604,DSG2,R-HSA-109581,apoptosis
319,ENSG00000157500,APPL1,R-HSA-109581,apoptosis
320,ENSG00000095261,PSMD5,R-HSA-109581,apoptosis
321,ENSG00000008018,PSMB1,R-HSA-109581,apoptosis
322,ENSG00000100902,PSMA6,R-HSA-109581,apoptosis
323,ENSG00000281221,PSMC4,R-HSA-109581,apoptosis
324,ENSG00000136930,PSMB7,R-HSA-109581,apoptosis
325,ENSG00000235715,PSMB8,R-HSA-109581,apoptosis
326,ENSG00000185627,PSMD13,R-HSA-109581,apoptosis
327,ENSG00000134982,APC,R-HSA-109581,apoptosis
328,ENSG00000087470,DNM1L,R-HSA-109581,apoptosis
329,ENSG00000087191,PSMC5,R-HSA-109581,apoptosis
330,ENSG00000104518,GSDMD,R-HSA-109581,apoptosis
331,ENSG00000099341,PSMD8,R-HSA-109581,apoptosis
332,ENSG00000186868,MAPT,R-HSA-109581,apoptosis
333,ENSG00000114030,KPNA1,R-HSA-109581,apoptosis
334,ENSG00000197170,PSMD12,R-HSA-109581,apoptosis
335,ENSG00000068878,PSME4,R-HSA-109581,apoptosis
336,ENSG00000110801,PSMD9,R-HSA-109581,apoptosis
337,ENSG00000178209,PLEC,R-HSA-109581,apoptosis
338,ENSG00000154589,LY96,R-HSA-109581,apoptosis
339,ENSG00000168522,FNTA,R-HSA-109581,apoptosis
340,ENSG00000096696,DSP,R-HSA-109581,apoptosis
341,ENSG00000240065,PSMB9,R-HSA-109581,apoptosis
342,ENSG00000187837,H1-2,R-HSA-109581,apoptosis
343,ENSG00000169398,PTK2,R-HSA-109581,apoptosis
344,ENSG00000182568,SATB1,R-HSA-109581,apoptosis
345,ENSG00000168610,STAT3,R-HSA-109581,apoptosis
346,ENSG00000134308,YWHAQ,R-HSA-109581,apoptosis
347,ENSG00000175793,SFN,R-HSA-109581,apoptosis
348,ENSG00000108344,PSMD3,R-HSA-109581,apoptosis
349,ENSG00000081277,PKP1,R-HSA-109581,apoptosis
350,ENSG00000129084,PSMA1,R-HSA-109581,apoptosis
351,ENSG00000168036,CTNNB1,R-HSA-109581,apoptosis
352,ENSG00000143106,PSMA5,R-HSA-109581,apoptosis
353,ENSG00000159377,PSMB4,R-HSA-109581,apoptosis
354,ENSG00000108671,PSMD11,R-HSA-109581,apoptosis
355,ENSG00000120910,PPP3CC,R-HSA-109581,apoptosis
356,ENSG00000104067,TJP1,R-HSA-109581,apoptosis
357,ENSG00000150991,UBC,R-HSA-109581,apoptosis
358,ENSG00000148180,GSN,R-HSA-109581,apoptosis
359,ENSG00000243067,PSMB9,R-HSA-109581,apoptosis
360,ENSG00000136869,TLR4,R-HSA-109581,apoptosis
361,ENSG00000239836,PSMB9,R-HSA-109581,apoptosis
362,ENSG00000159352,PSMD4,R-HSA-109581,apoptosis
363,ENSG00000230034,PSMB8,R-HSA-109581,apoptosis
364,ENSG00000173692,PSMD1,R-HSA-109581,apoptosis
365,ENSG00000240118,PSMB9,R-HSA-109581,apoptosis
366,ENSG00000041357,PSMA4,R-HSA-109581,apoptosis
367,ENSG00000243594,PSMB9,R-HSA-109581,apoptosis
368,ENSG00000127922,SEM1,R-HSA-109581,apoptosis
369,ENSG00000137831,UACA,R-HSA-109581,apoptosis
370,ENSG00000165916,PSMC3,R-HSA-109581,apoptosis
371,ENSG00000087274,ADD1,R-HSA-109581,apoptosis
372,ENSG00000226201,PSMB8,R-HSA-109581,apoptosis
373,ENSG00000240508,PSMB9,R-HSA-109581,apoptosis
374,ENSG00000221983,UBA52,R-HSA-109581,apoptosis
375,ENSG00000170315,UBB,R-HSA-109581,apoptosis
376,ENSG00000206298,PSMB8,R-HSA-109581,apoptosis
377,ENSG00000103035,PSMD7,R-HSA-109581,apoptosis
378,ENSG00000164924,YWHAZ,R-HSA-109581,apoptosis
379,ENSG00000065675,PRKCQ,R-HSA-109581,apoptosis
380,ENSG00000277791,PSMB3,R-HSA-109581,apoptosis
381,ENSG00000236443,PSMB8,R-HSA-109581,apoptosis
382,ENSG00000205220,PSMB10,R-HSA-109581,apoptosis
383,ENSG00000179222,MAGED1,R-HSA-109581,apoptosis
384,ENSG00000100519,PSMC6,R-HSA-109581,apoptosis
385,ENSG00000204264,PSMB8,R-HSA-109581,apoptosis
386,ENSG00000143947,RPS27A,R-HSA-109581,apoptosis
387,ENSG00000231631,PSMB8,R-HSA-109581,apoptosis
388,ENSG00000126934,MAP2K2,hsa04210,apoptosis
389,ENSG00000169032,MAP2K1,hsa04210,apoptosis
390,ENSG00000213281,NRAS,hsa04210,apoptosis
391,ENSG00000168710,AHCYL1,GO:0006915,apoptosis
392,ENSG00000162604,TM2D1,GO:0006915,apoptosis
393,ENSG00000078900,TP73,GO:0006915,apoptosis
394,ENSG00000075945,KIFAP3,GO:0006915,apoptosis
395,ENSG00000160710,ADAR,GO:0006915,apoptosis
396,ENSG00000169174,PCSK9,GO:0006915,apoptosis
397,ENSG00000162734,PEA15,GO:0006915,apoptosis
398,ENSG00000142856,ITGB3BP,GO:0006915,apoptosis
399,ENSG00000132906,CASP9,GO:0006915,apoptosis
400,ENSG00000142627,EPHA2,GO:0006915,apoptosis
401,ENSG00000073754,CD5L,GO:0006915,apoptosis
402,ENSG00000177551,NHLH2,GO:0006915,apoptosis
403,ENSG00000173846,PLK3,GO:0006915,apoptosis
404,ENSG00000097033,SH3GLB1,GO:0006915,apoptosis
405,ENSG00000228978,TNF,hsa04210,apoptosis
406,ENSG00000228849,TNF,hsa04210,apoptosis
407,ENSG00000230108,TNF,hsa04210,apoptosis
408,ENSG00000223952,TNF,hsa04210,apoptosis
409,ENSG00000228321,TNF,hsa04210,apoptosis
410,ENSG00000206439,TNF,hsa04210,apoptosis
411,ENSG00000232810,TNF,hsa04210,apoptosis
412,ENSG00000123416,TUBA1B,hsa04210,apoptosis
413,ENSG00000127824,TUBA4A,hsa04210,apoptosis
414,ENSG00000198033,TUBA3C,hsa04210,apoptosis
415,ENSG00000167552,TUBA1A,hsa04210,apoptosis
416,ENSG00000167553,TUBA1C,hsa04210,apoptosis
417,ENSG00000183785,TUBA8,hsa04210,apoptosis
418,ENSG00000292120,TUBA3E,hsa04210,apoptosis
419,ENSG00000204490,TNF,hsa04210,apoptosis
420,ENSG00000121454,LHX4,GO:0006915,apoptosis
421,ENSG00000163545,NUAK2,GO:0006915,apoptosis
422,ENSG00000142867,BCL10,GO:0006915,apoptosis
423,ENSG00000142227,EMP3,GO:0006915,apoptosis
424,ENSG00000163513,TGFBR2,GO:0006915,apoptosis
425,ENSG00000125735,TNFSF14,GO:0006915,apoptosis
426,ENSG00000105290,APLP1,GO:0006915,apoptosis
427,ENSG00000181649,PHLDA2,GO:0006915,apoptosis
428,ENSG00000109854,HTATIP2,GO:0006915,apoptosis
429,ENSG00000081320,STK17B,GO:0006915,apoptosis
430,ENSG00000105185,PDCD5,GO:0006915,apoptosis
431,ENSG00000153094,BCL2L11,GO:0006915,apoptosis
432,ENSG00000073111,MCM2,GO:0006915,apoptosis
433,ENSG00000178662,CSRNP3,GO:0006915,apoptosis
434,ENSG00000181788,SIAH2,GO:0006915,apoptosis
435,ENSG00000163565,IFI16,GO:0006915,apoptosis
436,ENSG00000123689,G0S2,GO:0006915,apoptosis
437,ENSG00000134684,YARS1,GO:0006915,apoptosis
438,ENSG00000158234,FAIM,GO:0006915,apoptosis
439,ENSG00000115539,PDCL3,GO:0006915,apoptosis
440,ENSG00000115107,STEAP3,GO:0006915,apoptosis
441,ENSG00000188389,PDCD1,GO:0006915,apoptosis
442,ENSG00000054523,KIF1B,GO:0006915,apoptosis
443,ENSG00000188761,BCL2L15,GO:0006915,apoptosis
444,ENSG00000143514,TP53BP2,GO:0006915,apoptosis
445,ENSG00000116717,GADD45A,GO:0006915,apoptosis
446,ENSG00000163220,S100A9,GO:0006915,apoptosis
447,ENSG00000143546,S100A8,GO:0006915,apoptosis
448,ENSG00000186891,TNFRSF18,GO:0006915,apoptosis
449,ENSG00000117560,FASLG,GO:0006915,apoptosis
450,ENSG00000049249,TNFRSF9,GO:0006915,apoptosis
451,ENSG00000116285,ERRFI1,GO:0006915,apoptosis
452,ENSG00000152086,TUBA3E,hsa04210,apoptosis
453,ENSG00000075886,TUBA3D,hsa04210,apoptosis
454,ENSG00000178462,TUBAL3,hsa04210,apoptosis
455,ENSG00000291420,ACTG1,hsa04210,apoptosis
456,ENSG00000177606,JUN,hsa04210,apoptosis
457,ENSG00000170345,FOS,hsa04210,apoptosis
458,ENSG00000282637,MAP3K14,hsa04210,apoptosis
459,ENSG00000006062,MAP3K14,hsa04210,apoptosis
460,ENSG00000213341,CHUK,hsa04210,apoptosis
461,ENSG00000104365,IKBKB,hsa04210,apoptosis
